hiy,diy,hid,DK1,DK2,
5313,222,9,2656,1700,
5314,222,10,2709,1757,
5315,222,11,2722,1724,
5316,222,12,2653,1729,
5317,222,13,2664,1730,
5318,222,14,2610,1705,
5319,222,15,2473,1641,
5320,222,16,2311,1596,
5321,222,17,2530,1695,
5322,222,18,2471,1671,
5323,222,19,2344,1591,
5324,222,20,2225,1490,
5325,222,21,2166,1467,
5326,222,22,2051,1390,
5327,222,23,1878,1241,
5328,223,0,1738,1143,
5329,223,1,1677,1078,
5330,223,2,1646,1040,
5331,223,3,1652,1033,
5332,223,4,1689,1048,
5333,223,5,1786,1098,
5334,223,6,2080,1275,
5335,223,7,2424,1508,
5336,223,8,2572,1632,
5337,223,9,2623,1689,
5338,223,10,2718,1685,
5339,223,11,2670,1718,
5340,223,12,2555,1714,
5341,223,13,2509,1655,
5342,223,14,2382,1589,
5343,223,15,2266,1544,
5344,223,16,2249,1530,
5345,223,17,2345,1572,
5346,223,18,2315,1566,
5347,223,19,2168,1478,
5348,223,20,2039,1405,
5349,223,21,1991,1376,
5350,223,22,1892,1282,
5351,223,23,1743,1173,
5352,224,0,1590,1086,
5353,224,1,1530,1034,
5354,224,2,1502,991,
5355,224,3,1482,980,
5356,224,4,1489,986,
5357,224,5,1519,989,
5358,224,6,1567,1010,
5359,224,7,1725,1122,
5360,224,8,1928,1265,
5361,224,9,2041,1374,
5362,224,10,2114,1450,
5363,224,11,2117,1453,
5364,224,12,2077,1426,
5365,224,13,2046,1409,
5366,224,14,2001,1393,
5367,224,15,1943,1349,
5368,224,16,1982,1381,
5369,224,17,2124,1468,
5370,224,18,2102,1469,
5371,224,19,1968,1366,
5372,224,20,1822,1324,
5373,224,21,1753,1305,
5374,224,22,1717,1232,
5375,224,23,1581,1136,
5376,225,0,1501,1055,
5377,225,1,1452,998,
5378,225,2,1426,964,
5379,225,3,1424,977,
5380,225,4,1414,968,
5381,225,5,1409,939,
5382,225,6,1424,939,
5383,225,7,1556,1039,
5384,225,8,1746,1164,
5385,225,9,1906,1273,
5386,225,10,1931,1329,
5387,225,11,1935,1338,
5388,225,12,1910,1335,
5389,225,13,1901,1321,
5390,225,14,1892,1314,
5391,225,15,1872,1309,
5392,225,16,1904,1328,
5393,225,17,2086,1443,
5394,225,18,2102,1466,
5395,225,19,2014,1412,
5396,225,20,1948,1350,
5397,225,21,1922,1335,
5398,225,22,1833,1233,
5399,225,23,1706,1114,
5400,226,0,1613,1027,
5401,226,1,1562,965,
5402,226,2,1540,947,
5403,226,3,1545,960,
5404,226,4,1601,992,
5405,226,5,1722,1073,
5406,226,6,2020,1287,
5407,226,7,2405,1529,
5408,226,8,2594,1620,
5409,226,9,2636,1673,
5410,226,10,2711,1706,
5411,226,11,2705,1697,
5412,226,12,2631,1656,
5413,226,13,2670,1641,
5414,226,14,2599,1619,
5415,226,15,2487,1571,
5416,226,16,2423,1562,
5417,226,17,2530,1649,
5418,226,18,2515,1629,
5419,226,19,2382,1535,
5420,226,20,2262,1448,
5421,226,21,2214,1408,
5422,226,22,2049,1281,
5423,226,23,1861,1162,
5424,227,0,1736,1067,
5425,227,1,1671,1007,
5426,227,2,1634,978,
5427,227,3,1640,973,
5428,227,4,1684,998,
5429,227,5,1819,1063,
5430,227,6,2124,1240,
5431,227,7,2474,1468,
5432,227,8,2629,1588,
5433,227,9,2664,1549,
5434,227,10,2737,1499,
5435,227,11,2693,1667,
5436,227,12,2613,1662,
5437,227,13,2654,1597,
5438,227,14,2622,1530,
5439,227,15,2481,1555,
5440,227,16,2423,1535,
5441,227,17,2606,1599,
5442,227,18,2575,1593,
5443,227,19,2462,1503,
5444,227,20,2360,1419,
5445,227,21,2318,1400,
5446,227,22,2142,1283,
5447,227,23,1942,1162,
5448,228,0,1787,1090,
5449,228,1,1712,1037,
5450,228,2,1687,1014,
5451,228,3,1668,998,
5452,228,4,1713,1014,
5453,228,5,1843,1077,
5454,228,6,2135,1274,
5455,228,7,2490,1511,
5456,228,8,2644,1637,
5457,228,9,2674,1698,
5458,228,10,2753,1724,
5459,228,11,2730,1703,
5460,228,12,2654,1682,
5461,228,13,2695,1693,
5462,228,14,2649,1650,
5463,228,15,2539,1598,
5464,228,16,2485,1593,
5465,228,17,2618,1686,
5466,228,18,2566,1658,
5467,228,19,2433,1571,
5468,228,20,2329,1493,
5469,228,21,2297,1455,
5470,228,22,2128,1319,
5471,228,23,1925,1173,
5472,229,0,1788,1087,
5473,229,1,1724,1027,
5474,229,2,1697,1003,
5475,229,3,1696,1002,
5476,229,4,1751,1019,
5477,229,5,1874,1083,
5478,229,6,2154,1275,
5479,229,7,2503,1500,
5480,229,8,2669,1619,
5481,229,9,2682,1664,
5482,229,10,2768,1699,
5483,229,11,2746,1699,
5484,229,12,2690,1675,
5485,229,13,2692,1658,
5486,229,14,2633,1627,
5487,229,15,2546,1583,
5488,229,16,2563,1579,
5489,229,17,2708,1639,
5490,229,18,2643,1646,
5491,229,19,2503,1526,
5492,229,20,2387,1476,
5493,229,21,2310,1433,
5494,229,22,2122,1300,
5495,229,23,1920,1156,
5496,230,0,1776,1062,
5497,230,1,1731,1011,
5498,230,2,1706,988,
5499,230,3,1692,979,
5500,230,4,1753,1001,
5501,230,5,1881,1064,
5502,230,6,2180,1244,
5503,230,7,2538,1474,
5504,230,8,2692,1614,
5505,230,9,2731,1674,
5506,230,10,2764,1715,
5507,230,11,2761,1721,
5508,230,12,2678,1684,
5509,230,13,2599,1640,
5510,230,14,2481,1571,
5511,230,15,2381,1570,
5512,230,16,2373,1572,
5513,230,17,2491,1643,
5514,230,18,2426,1614,
5515,230,19,2256,1512,
5516,230,20,2145,1421,
5517,230,21,2112,1389,
5518,230,22,1954,1267,
5519,230,23,1799,1141,
5520,231,0,1680,1097,
5521,231,1,1615,1022,
5522,231,2,1548,977,
5523,231,3,1532,955,
5524,231,4,1540,944,
5525,231,5,1608,957,
5526,231,6,1638,1006,
5527,231,7,1775,1133,
5528,231,8,1946,1265,
5529,231,9,2088,1378,
5530,231,10,2113,1400,
5531,231,11,2119,1414,
5532,231,12,2113,1412,
5533,231,13,2107,1383,
5534,231,14,2054,1371,
5535,231,15,2054,1340,
5536,231,16,2078,1355,
5537,231,17,2174,1414,
5538,231,18,2156,1421,
5539,231,19,2018,1343,
5540,231,20,1927,1286,
5541,231,21,1916,1272,
5542,231,22,1804,1195,
5543,231,23,1678,1116,
5544,232,0,1564,1035,
5545,232,1,1496,985,
5546,232,2,1463,945,
5547,232,3,1452,934,
5548,232,4,1464,931,
5549,232,5,1467,929,
5550,232,6,1494,950,
5551,232,7,1627,1042,
5552,232,8,1793,1174,
5553,232,9,1882,1280,
5554,232,10,1987,1349,
5555,232,11,2028,1363,
5556,232,12,2040,1389,
5557,232,13,2031,1383,
5558,232,14,2044,1365,
5559,232,15,2028,1357,
5560,232,16,2057,1394,
5561,232,17,2236,1496,
5562,232,18,2239,1503,
5563,232,19,2126,1422,
5564,232,20,2042,1359,
5565,232,21,2014,1339,
5566,232,22,1865,1218,
5567,232,23,1716,1101,
5568,233,0,1656,1023,
5569,233,1,1613,981,
5570,233,2,1615,973,
5571,233,3,1622,977,
5572,233,4,1673,1004,
5573,233,5,1827,1087,
5574,233,6,2161,1283,
5575,233,7,2509,1511,
5576,233,8,2640,1602,
5577,233,9,2674,1645,
5578,233,10,2743,1658,
5579,233,11,2752,1664,
5580,233,12,2680,1651,
5581,233,13,2675,1659,
5582,233,14,2624,1640,
5583,233,15,2504,1597,
5584,233,16,2432,1595,
5585,233,17,2541,1701,
5586,233,18,2467,1695,
5587,233,19,2368,1615,
5588,233,20,2285,1518,
5589,233,21,2225,1436,
5590,233,22,2049,1294,
5591,233,23,1863,1159,
5592,234,0,1769,1049,
5593,234,1,1711,1011,
5594,234,2,1696,990,
5595,234,3,1719,992,
5596,234,4,1772,1026,
5597,234,5,1909,1093,
5598,234,6,2174,1293,
5599,234,7,2517,1504,
5600,234,8,2669,1614,
5601,234,9,2608,1684,
5602,234,10,2612,1709,
5603,234,11,2701,1692,
5604,234,12,2662,1690,
5605,234,13,2696,1679,
5606,234,14,2631,1637,
5607,234,15,2477,1598,
5608,234,16,2545,1615,
5609,234,17,2736,1739,
5610,234,18,2745,1758,
5611,234,19,2697,1720,
5612,234,20,2641,1663,
5613,234,21,2608,1610,
5614,234,22,2429,1453,
5615,234,23,2221,1300,
5616,235,0,2090,1221,
5617,235,1,2033,1172,
5618,235,2,2018,1153,
5619,235,3,2031,1158,
5620,235,4,2073,1178,
5621,235,5,2215,1251,
5622,235,6,2514,1435,
5623,235,7,2793,1645,
5624,235,8,2720,1658,
5625,235,9,2690,1669,
5626,235,10,2753,1704,
5627,235,11,2750,1693,
5628,235,12,2708,1680,
5629,235,13,2729,1669,
5630,235,14,2659,1649,
5631,235,15,2548,1610,
5632,235,16,2518,1588,
5633,235,17,2618,1672,
5634,235,18,2556,1653,
5635,235,19,2435,1574,
5636,235,20,2355,1526,
5637,235,21,2325,1482,
5638,235,22,2123,1335,
5639,235,23,1917,1188,
5640,236,0,1800,1090,
5641,236,1,1743,1032,
5642,236,2,1725,1003,
5643,236,3,1723,1006,
5644,236,4,1763,1023,
5645,236,5,1880,1100,
5646,236,6,2186,1292,
5647,236,7,2536,1501,
5648,236,8,2683,1607,
5649,236,9,2717,1661,
5650,236,10,2777,1697,
5651,236,11,2769,1690,
5652,236,12,2716,1668,
5653,236,13,2706,1673,
5654,236,14,2652,1652,
5655,236,15,2582,1624,
5656,236,16,2545,1644,
5657,236,17,2649,1724,
5658,236,18,2547,1702,
5659,236,19,2461,1569,
5660,236,20,2386,1492,
5661,236,21,2348,1440,
5662,236,22,2178,1294,
5663,236,23,1965,1145,
5664,237,0,1851,1052,
5665,237,1,1785,996,
5666,237,2,1736,978,
5667,237,3,1727,968,
5668,237,4,1762,987,
5669,237,5,1898,1068,
5670,237,6,2200,1256,
5671,237,7,2538,1477,
5672,237,8,2672,1585,
5673,237,9,2692,1620,
5674,237,10,2743,1662,
5675,237,11,2684,1651,
5676,237,12,2597,1636,
5677,237,13,2523,1617,
5678,237,14,2416,1576,
5679,237,15,2362,1529,
5680,237,16,2324,1533,
5681,237,17,2416,1581,
5682,237,18,2354,1572,
5683,237,19,2216,1493,
5684,237,20,2107,1434,
5685,237,21,2085,1413,
5686,237,22,1960,1288,
5687,237,23,1800,1172,
5688,238,0,1673,1085,
5689,238,1,1592,1032,
5690,238,2,1542,999,
5691,238,3,1522,985,
5692,238,4,1529,988,
5693,238,5,1572,998,
5694,238,6,1634,1034,
5695,238,7,1805,1155,
5696,238,8,2015,1302,
5697,238,9,2118,1411,
5698,238,10,2174,1479,
5699,238,11,2157,1478,
5700,238,12,2112,1464,
5701,238,13,2086,1436,
5702,238,14,2038,1412,
5703,238,15,2018,1400,
5704,238,16,2060,1413,
5705,238,17,2204,1489,
5706,238,18,2190,1503,
5707,238,19,2073,1446,
5708,238,20,2005,1396,
5709,238,21,1950,1357,
5710,238,22,1822,1269,
5711,238,23,1690,1173,
5712,239,0,1593,1091,
5713,239,1,1541,1040,
5714,239,2,1501,1002,
5715,239,3,1487,992,
5716,239,4,1478,988,
5717,239,5,1509,996,
5718,239,6,1537,1004,
5719,239,7,1654,1099,
5720,239,8,1848,1243,
5721,239,9,1965,1344,
5722,239,10,2008,1400,
5723,239,11,2014,1419,
5724,239,12,1988,1405,
5725,239,13,1991,1403,
5726,239,14,1978,1394,
5727,239,15,1973,1371,
5728,239,16,2031,1397,
5729,239,17,2232,1502,
5730,239,18,2233,1519,
5731,239,19,2130,1464,
5732,239,20,2086,1440,
5733,239,21,2040,1387,
5734,239,22,1890,1255,
5735,239,23,1756,1120,
5736,240,0,1669,1045,
5737,240,1,1627,992,
5738,240,2,1607,977,
5739,240,3,1612,981,
5740,240,4,1665,1005,
5741,240,5,1825,1092,
5742,240,6,2161,1302,
5743,240,7,2501,1549,
5744,240,8,2652,1666,
5745,240,9,2698,1723,
5746,240,10,2776,1759,
5747,240,11,2770,1755,
5748,240,12,2730,1730,
5749,240,13,2758,1718,
5750,240,14,2704,1694,
5751,240,15,2608,1649,
5752,240,16,2577,1649,
5753,240,17,2687,1726,
5754,240,18,2623,1693,
5755,240,19,2488,1617,
5756,240,20,2411,1566,
5757,240,21,2311,1469,
5758,240,22,2124,1318,
5759,240,23,1929,1165,
5760,241,0,1806,1078,
5761,241,1,1724,1067,
5762,241,2,1671,1039,
5763,241,3,1696,991,
5764,241,4,1740,1007,
5765,241,5,1902,1105,
5766,241,6,2204,1305,
5767,241,7,2537,1522,
5768,241,8,2629,1623,
5769,241,9,2744,1667,
5770,241,10,2784,1698,
5771,241,11,2806,1703,
5772,241,12,2737,1689,
5773,241,13,2752,1691,
5774,241,14,2710,1669,
5775,241,15,2597,1621,
5776,241,16,2572,1615,
5777,241,17,2678,1688,
5778,241,18,2613,1668,
5779,241,19,2483,1560,
5780,241,20,2417,1525,
5781,241,21,2334,1476,
5782,241,22,2130,1336,
5783,241,23,1920,1178,
5784,242,0,1785,1081,
5785,242,1,1719,1022,
5786,242,2,1695,1023,
5787,242,3,1715,1019,
5788,242,4,1765,1037,
5789,242,5,1918,1138,
5790,242,6,2251,1349,
5791,242,7,2569,1567,
5792,242,8,2698,1711,
5793,242,9,2735,1731,
5794,242,10,2823,1780,
5795,242,11,2830,1785,
5796,242,12,2781,1784,
5797,242,13,2807,1759,
5798,242,14,2726,1736,
5799,242,15,2616,1683,
5800,242,16,2592,1675,
5801,242,17,2720,1756,
5802,242,18,2630,1717,
5803,242,19,2462,1615,
5804,242,20,2372,1558,
5805,242,21,2242,1459,
5806,242,22,2049,1311,
5807,242,23,1888,1176,
5808,243,0,1781,1098,
5809,243,1,1720,1054,
5810,243,2,1692,1058,
5811,243,3,1692,1059,
5812,243,4,1743,1064,
5813,243,5,1883,1141,
5814,243,6,2231,1351,
5815,243,7,2556,1577,
5816,243,8,2706,1696,
5817,243,9,2732,1742,
5818,243,10,2794,1764,
5819,243,11,2781,1740,
5820,243,12,2700,1722,
5821,243,13,2728,1696,
5822,243,14,2666,1675,
5823,243,15,2549,1633,
5824,243,16,2493,1598,
5825,243,17,2618,1672,
5826,243,18,2565,1628,
5827,243,19,2440,1561,
5828,243,20,2377,1518,
5829,243,21,2281,1447,
5830,243,22,2092,1304,
5831,243,23,1886,1161,
5832,244,0,1780,1077,
5833,244,1,1706,1023,
5834,244,2,1693,996,
5835,244,3,1709,1000,
5836,244,4,1757,1016,
5837,244,5,1906,1103,
5838,244,6,2240,1314,
5839,244,7,2558,1534,
5840,244,8,2654,1361,
5841,244,9,2696,1636,
5842,244,10,2745,1709,
5843,244,11,2710,1704,
5844,244,12,2626,1675,
5845,244,13,2541,1643,
5846,244,14,2424,1592,
5847,244,15,2325,1546,
5848,244,16,2296,1545,
5849,244,17,2383,1599,
5850,244,18,2355,1580,
5851,244,19,2200,1503,
5852,244,20,2125,1466,
5853,244,21,2078,1408,
5854,244,22,1910,1298,
5855,244,23,1764,1187,
5856,245,0,1646,1094,
5857,245,1,1573,1028,
5858,245,2,1545,992,
5859,245,3,1530,968,
5860,245,4,1536,969,
5861,245,5,1582,989,
5862,245,6,1657,1018,
5863,245,7,1816,1120,
5864,245,8,1990,1268,
5865,245,9,2102,1385,
5866,245,10,2161,1441,
5867,245,11,2130,1439,
5868,245,12,2084,1429,
5869,245,13,2059,1427,
5870,245,14,2023,1407,
5871,245,15,1969,1385,
5872,245,16,2003,1392,
5873,245,17,2141,1460,
5874,245,18,2130,1466,
5875,245,19,2022,1414,
5876,245,20,1979,1392,
5877,245,21,1934,1345,
5878,245,22,1796,1254,
5879,245,23,1666,1159,
5880,246,0,1548,1080,
5881,246,1,1503,1024,
5882,246,2,1484,990,
5883,246,3,1479,984,
5884,246,4,1484,981,
5885,246,5,1517,994,
5886,246,6,1556,1003,
5887,246,7,1689,1102,
5888,246,8,1874,1249,
5889,246,9,1994,1350,
5890,246,10,2063,1420,
5891,246,11,2054,1429,
5892,246,12,2022,1409,
5893,246,13,1988,1389,
5894,246,14,1977,1383,
5895,246,15,1979,1369,
5896,246,16,2035,1402,
5897,246,17,2245,1509,
5898,246,18,2239,1527,
5899,246,19,2127,1463,
5900,246,20,2088,1448,
5901,246,21,2029,1364,
5902,246,22,1869,1223,
5903,246,23,1718,1103,
5904,247,0,1624,1018,
5905,247,1,1598,965,
5906,247,2,1585,954,
5907,247,3,1600,954,
5908,247,4,1650,974,
5909,247,5,1814,1063,
5910,247,6,2161,1270,
5911,247,7,2490,1504,
5912,247,8,2650,1612,
5913,247,9,2682,1661,
5914,247,10,2740,1659,
5915,247,11,2725,1697,
5916,247,12,2674,1707,
5917,247,13,2690,1688,
5918,247,14,2629,1667,
5919,247,15,2537,1626,
5920,247,16,2499,1618,
5921,247,17,2656,1750,
5922,247,18,2557,1722,
5923,247,19,2420,1633,
5924,247,20,2381,1577,
5925,247,21,2272,1456,
5926,247,22,2080,1299,
5927,247,23,1886,1153,
5928,248,0,1765,1064,
5929,248,1,1713,1023,
5930,248,2,1689,1004,
5931,248,3,1692,997,
5932,248,4,1742,1026,
5933,248,5,1895,1121,
5934,248,6,2227,1349,
5935,248,7,2556,1579,
5936,248,8,2690,1684,
5937,248,9,2713,1720,
5938,248,10,2775,1724,
5939,248,11,2747,1740,
5940,248,12,2694,1721,
5941,248,13,2746,1720,
5942,248,14,2687,1683,
5943,248,15,2585,1650,
5944,248,16,2557,1641,
5945,248,17,2654,1733,
5946,248,18,2586,1702,
5947,248,19,2476,1610,
5948,248,20,2436,1582,
5949,248,21,2277,1446,
5950,248,22,2069,1280,
5951,248,23,1880,1140,
5952,249,0,1767,1059,
5953,249,1,1726,1013,
5954,249,2,1713,997,
5955,249,3,1728,982,
5956,249,4,1776,1005,
5957,249,5,1913,1112,
5958,249,6,2285,1338,
5959,249,7,2614,1571,
5960,249,8,2812,1690,
5961,249,9,2789,1749,
5962,249,10,2843,1770,
5963,249,11,2855,1753,
5964,249,12,2819,1740,
5965,249,13,2832,1734,
5966,249,14,2781,1714,
5967,249,15,2677,1674,
5968,249,16,2633,1665,
5969,249,17,2738,1744,
5970,249,18,2650,1657,
5971,249,19,2536,1577,
5972,249,20,2475,1598,
5973,249,21,2308,1484,
5974,249,22,2137,1324,
5975,249,23,1999,1171,
5976,250,0,1901,1084,
5977,250,1,1855,1004,
5978,250,2,1789,990,
5979,250,3,1796,992,
5980,250,4,1837,1033,
5981,250,5,1975,1104,
5982,250,6,2303,1327,
5983,250,7,2606,1546,
5984,250,8,2708,1635,
5985,250,9,2721,1688,
5986,250,10,2774,1734,
5987,250,11,2745,1742,
5988,250,12,2687,1737,
5989,250,13,2713,1735,
5990,250,14,2664,1721,
5991,250,15,2589,1693,
5992,250,16,2580,1696,
5993,250,17,2683,1760,
5994,250,18,2630,1755,
5995,250,19,2498,1683,
5996,250,20,2436,1630,
5997,250,21,2252,1489,
5998,250,22,2061,1295,
5999,250,23,1891,1162,
6000,251,0,1752,1076,
6001,251,1,1715,1001,
6002,251,2,1699,978,
6003,251,3,1697,975,
6004,251,4,1753,991,
6005,251,5,1898,1084,
6006,251,6,2264,1306,
6007,251,7,2598,1502,
6008,251,8,2703,1610,
6009,251,9,2712,1664,
6010,251,10,2784,1680,
6011,251,11,2790,1669,
6012,251,12,2690,1661,
6013,251,13,2585,1657,
6014,251,14,2450,1634,
6015,251,15,2356,1606,
6016,251,16,2349,1604,
6017,251,17,2491,1660,
6018,251,18,2450,1611,
6019,251,19,2257,1530,
6020,251,20,2185,1498,
6021,251,21,2041,1385,
6022,251,22,1910,1281,
6023,251,23,1768,1172,
6024,252,0,1648,1078,
6025,252,1,1598,1022,
6026,252,2,1554,987,
6027,252,3,1533,967,
6028,252,4,1550,961,
6029,252,5,1602,967,
6030,252,6,1690,1012,
6031,252,7,1824,1132,
6032,252,8,1994,1303,
6033,252,9,2101,1425,
6034,252,10,2141,1482,
6035,252,11,2136,1497,
6036,252,12,2096,1499,
6037,252,13,2077,1505,
6038,252,14,2060,1509,
6039,252,15,2043,1510,
6040,252,16,2068,1540,
6041,252,17,2195,1635,
6042,252,18,2170,1638,
6043,252,19,2052,1549,
6044,252,20,2003,1501,
6045,252,21,1904,1404,
6046,252,22,1773,1290,
6047,252,23,1653,1181,
6048,253,0,1526,1102,
6049,253,1,1479,1045,
6050,253,2,1453,987,
6051,253,3,1451,971,
6052,253,4,1470,968,
6053,253,5,1511,980,
6054,253,6,1576,1013,
6055,253,7,1685,1099,
6056,253,8,1864,1241,
6057,253,9,1968,1338,
6058,253,10,2006,1390,
6059,253,11,2047,1388,
6060,253,12,2076,1383,
6061,253,13,2106,1359,
6062,253,14,2083,1350,
6063,253,15,2084,1337,
6064,253,16,2124,1378,
6065,253,17,2246,1483,
6066,253,18,2273,1495,
6067,253,19,2222,1448,
6068,253,20,2151,1441,
6069,253,21,2047,1333,
6070,253,22,1903,1206,
6071,253,23,1791,1096,
6072,254,0,1698,1022,
6073,254,1,1616,964,
6074,254,2,1624,945,
6075,254,3,1653,954,
6076,254,4,1717,984,
6077,254,5,1878,1081,
6078,254,6,2262,1302,
6079,254,7,2583,1516,
6080,254,8,2672,1603,
6081,254,9,2694,1642,
6082,254,10,2754,1674,
6083,254,11,2731,1697,
6084,254,12,2654,1683,
6085,254,13,2686,1663,
6086,254,14,2652,1637,
6087,254,15,2544,1566,
6088,254,16,2565,1582,
6089,254,17,2683,1680,
6090,254,18,2702,1654,
6091,254,19,2530,1584,
6092,254,20,2424,1532,
6093,254,21,2270,1433,
6094,254,22,2064,1279,
6095,254,23,1873,1142,
6096,255,0,1761,1057,
6097,255,1,1736,1007,
6098,255,2,1706,980,
6099,255,3,1726,983,
6100,255,4,1788,986,
6101,255,5,1887,1101,
6102,255,6,2244,1320,
6103,255,7,2565,1477,
6104,255,8,2703,1599,
6105,255,9,2719,1620,
6106,255,10,2773,1636,
6107,255,11,2767,1636,
6108,255,12,2745,1625,
6109,255,13,2785,1632,
6110,255,14,2712,1640,
6111,255,15,2583,1616,
6112,255,16,2567,1574,
6113,255,17,2695,1638,
6114,255,18,2591,1644,
6115,255,19,2487,1562,
6116,255,20,2487,1540,
6117,255,21,2314,1411,
6118,255,22,2094,1267,
6119,255,23,1908,1140,
6120,256,0,1769,1047,
6121,256,1,1743,999,
6122,256,2,1718,977,
6123,256,3,1722,974,
6124,256,4,1782,1003,
6125,256,5,1927,1118,
6126,256,6,2292,1330,
6127,256,7,2586,1519,
6128,256,8,2724,1615,
6129,256,9,2739,1641,
6130,256,10,2806,1669,
6131,256,11,2875,1696,
6132,256,12,2819,1710,
6133,256,13,2799,1734,
6134,256,14,2674,1719,
6135,256,15,2555,1658,
6136,256,16,2563,1651,
6137,256,17,2662,1780,
6138,256,18,2567,1705,
6139,256,19,2457,1633,
6140,256,20,2432,1562,
6141,256,21,2256,1456,
6142,256,22,2052,1307,
6143,256,23,1864,1163,
6144,257,0,1733,1051,
6145,257,1,1674,994,
6146,257,2,1649,970,
6147,257,3,1687,985,
6148,257,4,1723,1014,
6149,257,5,1883,1121,
6150,257,6,2276,1351,
6151,257,7,2581,1553,
6152,257,8,2711,1662,
6153,257,9,2726,1715,
6154,257,10,2787,1709,
6155,257,11,2774,1711,
6156,257,12,2734,1693,
6157,257,13,2746,1663,
6158,257,14,2677,1633,
6159,257,15,2588,1595,
6160,257,16,2601,1607,
6161,257,17,2704,1700,
6162,257,18,2635,1696,
6163,257,19,2548,1630,
6164,257,20,2504,1598,
6165,257,21,2328,1475,
6166,257,22,2130,1297,
6167,257,23,1949,1166,
6168,258,0,1836,1094,
6169,258,1,1785,1046,
6170,258,2,1757,1026,
6171,258,3,1746,1016,
6172,258,4,1762,1013,
6173,258,5,1897,1102,
6174,258,6,2265,1329,
6175,258,7,2577,1509,
6176,258,8,2680,1603,
6177,258,9,2691,1636,
6178,258,10,2721,1663,
6179,258,11,2693,1639,
6180,258,12,2587,1611,
6181,258,13,2534,1585,
6182,258,14,2364,1524,
6183,258,15,2288,1521,
6184,258,16,2250,1526,
6185,258,17,2399,1639,
6186,258,18,2360,1617,
6187,258,19,2258,1567,
6188,258,20,2222,1523,
6189,258,21,2079,1393,
6190,258,22,1921,1288,
6191,258,23,1775,1155,
6192,259,0,1672,1064,
6193,259,1,1607,1010,
6194,259,2,1574,974,
6195,259,3,1564,977,
6196,259,4,1569,976,
6197,259,5,1616,1011,
6198,259,6,1718,1064,
6199,259,7,1879,1179,
6200,259,8,2058,1342,
6201,259,9,2142,1448,
6202,259,10,2176,1489,
6203,259,11,2155,1468,
6204,259,12,2118,1450,
6205,259,13,2057,1425,
6206,259,14,2026,1402,
6207,259,15,2012,1390,
6208,259,16,2044,1427,
6209,259,17,2193,1533,
6210,259,18,2217,1582,
6211,259,19,2110,1547,
6212,259,20,2066,1500,
6213,259,21,1938,1403,
6214,259,22,1823,1296,
6215,259,23,1689,1206,
6216,260,0,1592,1117,
6217,260,1,1536,1056,
6218,260,2,1508,1022,
6219,260,3,1493,1011,
6220,260,4,1500,1014,
